4312.8,4006.2,4260.5,4127.7,4341,4586.1,4089.7,4628.7,4215.9,4225.1,4199,4274.4,4611.8,4375.9,0
4313.9,4003.6,4255.9,4127.7,4337.9,4586.1,4091.3,4627.7,4206.1,4224.6,4199.5,4269.2,4610.3,4379,0
4306.7,3997.9,4247.2,4122.6,4336.9,4584.1,4094.4,4620.5,4202.6,4226.1,4193.9,4254.4,4606.1,4369.7,0
4303.6,3996.4,4249.2,4122.1,4341,4584.1,4090.8,4616.4,4203.6,4226.1,4189.2,4253.9,4606.1,4370.3,0
4312.3,4000,4255.9,4124.1,4342.1,4586.7,4085.6,4610.8,4192.3,4223.1,4192.3,4264.6,4614.9,4382.1,0
4315.9,4003.6,4257.4,4122.6,4341.5,4588.2,4088.2,4607.2,4188.2,4216.9,4200,4270.3,4621.5,4379,0
4314.4,4005.6,4259.5,4123.6,4345.1,4588.2,4092.3,4612.8,4206.7,4222.6,4209.7,4272.3,4624.6,4381.5,0
4324.6,4012.8,4263.1,4132.3,4343.1,4587.2,4091.8,4617.9,4213.3,4240.5,4217.9,4274.4,4632.3,4400.5,0
4331.3,4024.1,4266.1,4140,4336.4,4585.6,4089.7,4617.9,4204.6,4245.1,4216.4,4274.4,4639,4401.5,0
4326.7,4020,4264.1,4137.4,4334.4,4586.1,4088.2,4621.5,4213.3,4238.5,4208.7,4271.3,4634.4,4385.1,0
4321.5,4007.7,4260,4132.3,4340,4585.6,4087.2,4630.3,4230.3,4242.6,4208.7,4270.3,4627.7,4379,0
4317.4,4007.7,4257.4,4128.7,4343.6,4585.1,4088.2,4639,4231.8,4247.7,4209.2,4269.7,4625.1,4386.1,0
4311.8,4007.2,4250.8,4125.1,4336.4,4587.2,4087.7,4634.4,4209.2,4232.3,4197.4,4262.1,4615.4,4381,0
4308.7,4000,4245.1,4121.5,4329.2,4585.6,4086.7,4617.4,4189.2,4216.4,4186.1,4253.9,4604.1,4362.1,0
4308.2,4002.1,4252.8,4122.6,4332.8,4582.6,4087.7,4610.8,4192.8,4216.4,4189.7,4256.9,4605.1,4360,0
4311.3,4011.3,4265.1,4130.3,4339.5,4583.6,4089.7,4616.4,4200,4220.5,4195.9,4265.6,4611.3,4374.4,0
4311.3,4008.7,4265.1,4130.8,4337.4,4585.6,4087.7,4614.9,4190.3,4218.5,4195.4,4265.6,4608.7,4374.4,0
4306.1,4000.5,4259.5,4121,4330.3,4584.1,4085.6,4607.2,4185.1,4216.9,4200,4263.1,4611.3,4369.2,0
4307.2,4003.1,4263.1,4121.5,4330.8,4582.6,4086.7,4611.8,4202.1,4224.6,4208.7,4271.3,4622.6,4379.5,0
4314.9,4008.2,4268.2,4128.2,4335.4,4584.1,4092.3,4625.6,4212.8,4231.3,4210.8,4275.9,4624.6,4382.6,0
4313.9,4003.1,4263.6,4124.1,4336.4,4586.7,4100.5,4633.3,4215.4,4232.8,4207.2,4270.8,4619,4372.3,0
4308.2,3997.4,4254.4,4119.5,4332.8,4588.7,4097.9,4628.2,4217.4,4235.4,4208.2,4268.7,4621.5,4368.2,0
4308.7,4006.2,4253.3,4121,4330.3,4585.6,4082.1,4614.9,4202.6,4236.4,4208.7,4271.3,4628.2,4370.3,0
4306.1,4007.7,4253.3,4121,4330.3,4579.5,4077.4,4607.7,4186.7,4224.6,4199,4267.2,4622.6,4367.2,0
4297.4,3992.8,4249.7,4118.5,4330.8,4581,4085.6,4609.2,4189.2,4208.7,4187.2,4259,4606.1,4363.6,0
4301,3994.4,4252.8,4119.5,4332.8,4583.1,4087.7,4611.8,4195.9,4210.3,4188.2,4260.5,4601,4366.7,0
4313.9,4010.8,4260,4124.6,4337.4,4580.5,4088.7,4618.5,4203.6,4223.6,4199,4267.7,4613.3,4370.8,0
4317.4,4010.8,4258.5,4126.1,4339.5,4584.1,4094.4,4625.6,4208.2,4229.7,4201.5,4271.3,4619.5,4376.4,0
4305.6,3998.5,4251.8,4121.5,4331.8,4584.6,4094.9,4620,4200,4222.1,4196.9,4268.7,4610.8,4370.3,0
4296.9,3995.4,4249.2,4120.5,4324.6,4577.9,4088.2,4615.9,4203.1,4213.3,4197.9,4262.6,4606.1,4357.4,0
4299,4001,4247.7,4123.1,4332.8,4580,4087.2,4624.6,4220.5,4224.1,4205.6,4265.1,4615.4,4363.1,0
4302.6,4006.7,4249.7,4120.5,4342.1,4589.2,4094.9,4627.7,4216.4,4241.5,4217.9,4274.9,4627.7,4375.9,0
4308.7,4006.2,4256.4,4118.5,4333.9,4587.7,4097.9,4621.5,4206.7,4243.6,4223.1,4276.4,4633.3,4376.9,0
4315.4,4000.5,4262.6,4120.5,4329.2,4583.6,4092.8,4621.5,4210.3,4240,4219,4277.4,4633.9,4381,0
4317.9,4004.6,4268.7,4123.6,4337.9,4585.1,4087.2,4622.1,4207.2,4242.1,4217.4,4285.6,4634.9,4388.2,0
4316.4,4013.8,4267.7,4124.6,4342.6,4589.7,4089.2,4616.4,4200.5,4232.8,4213.3,4281,4630.3,4375.9,0
4305.1,4008.7,4259.5,4120,4341,4595.9,4092.8,4612.3,4199.5,4219.5,4198.5,4261,4611.8,4357.9,0
4293.3,3994.9,4254.4,4116.4,4337.4,4596.4,4092.3,4609.7,4193.3,4211.8,4186.7,4252.8,4597.9,4347.7,0
4297.4,3994.4,4258.5,4119,4336.9,4594.4,4096.9,4614.4,4193.3,4209.7,4192.3,4260.5,4602.1,4350.8,0
4308.2,4007.2,4268.2,4126.1,4344.6,4595.4,4102.1,4622.6,4205.1,4221.5,4205.1,4271.8,4614.4,4374.9,0
4315.9,4021,4277.9,4134.4,4346.1,4591.3,4095.9,4620,4208.7,4235.4,4212.3,4280.5,4625.6,4391.8,0
4329.2,4026.2,4281,4141,4336.9,4585.6,4085.6,4613.3,4203.6,4233.9,4213.3,4281.5,4630.8,4387.2,0
4335.9,4024.6,4281,4144.1,4336.4,4591.3,4088.7,4616.4,4202.1,4233.3,4211.8,4274.9,4631.3,4385.6,0
4324.6,4019,4276.4,4135.9,4341.5,4600.5,4099.5,4626.1,4211.3,4242.1,4216.4,4276.9,4632.8,4388.7,0
4314.9,4011.3,4268.7,4122.6,4334.4,4602.1,4100.5,4632.3,4222.6,4243.1,4221,4283.6,4630.3,4381,0
4312.8,4005.6,4266.1,4124.6,4333.3,4601,4100.5,4632.3,4218.5,4240,4216.4,4278.5,4622.1,4374.9,0
4312.3,4009.2,4270.3,4134.4,4344.1,4600.5,4099.5,4629.2,4209.2,4240.5,4213.3,4276.4,4621.5,4380,0
4312.8,4010.3,4268.7,4129.7,4344.6,4602.1,4095.9,4629.7,4214.4,4236.4,4214.9,4282.1,4624.1,4375.9,0
4308.2,4003.6,4264.6,4121.5,4333.9,4601,4094.9,4631.8,4215.4,4228.7,4208.2,4279,4612.8,4363.1,0
4299.5,4002.6,4265.6,4123.1,4332.3,4592.3,4088.2,4619.5,4193.3,4221,4197.9,4268.7,4602.6,4358.5,0
4296.4,4004.1,4263.6,4122.1,4342.1,4590.8,4082.1,4606.1,4176.9,4211.3,4194.4,4267.2,4602.1,4360.5,0
4303.6,4003.6,4261,4126.1,4346.7,4599,4087.7,4612.8,4192.8,4208.7,4198.5,4274.4,4601,4358.5,0
4313.3,4008.2,4268.7,4136.9,4342.6,4595.4,4091.3,4623.1,4207.7,4222.1,4206.1,4283.1,4607.7,4362.6,0
4316.4,4014.4,4279,4139.5,4337.9,4583.6,4085.6,4614.9,4198.5,4234.9,4212.3,4285.6,4620,4378.5,0
4320,4017.4,4284.1,4137.9,4337.4,4586.1,4086.7,4612.3,4199,4242.6,4217.9,4284.6,4626.7,4389.7,0
4328.2,4021,4283.1,4141,4332.8,4599.5,4100,4630.3,4217.9,4248.2,4226.7,4291.8,4632.8,4388.7,0
4325.1,4019.5,4281.5,4136.4,4327.7,4606.1,4109.7,4638.5,4219,4242.6,4228.2,4300,4636.4,4383.6,0
4312.8,4010.3,4282.1,4129.7,4331.3,4606.7,4108.7,4628.7,4212.3,4233.9,4221.5,4300,4629.7,4380,0
4309.7,4005.6,4278.5,4133.3,4335.4,4606.1,4105.1,4628.2,4216.9,4237.4,4214.9,4291.3,4620.5,4372.8,0
4307.2,4005.1,4269.2,4130.3,4334.4,4607.2,4103.1,4629.2,4211.3,4233.9,4205.6,4278.5,4612.3,4360,0
4300,4000.5,4260,4121.5,4333.9,4602.1,4095.4,4612.8,4189.2,4222.1,4196.9,4269.7,4606.1,4349.7,0
4299.5,3996.9,4253.9,4125.6,4337.9,4590.3,4086.2,4598.5,4179.5,4225.6,4195.4,4266.1,4607.2,4352.8,0
4292.8,4000,4249.7,4130.3,4340.5,4588.2,4082.6,4596.9,4183.1,4230.3,4195.9,4263.1,4609.2,4356.4,0
4281.5,4001.5,4245.6,4120,4334.9,4595.9,4080.5,4592.8,4178.5,4214.9,4191.8,4257.9,4605.6,4347.7,0
4288.2,4000,4244.6,4119,4334.4,4600.5,4081,4597.9,4183.1,4204.6,4188.2,4260.5,4603.1,4345.6,0
4301.5,4005.6,4251.3,4134.9,4345.1,4606.1,4088.2,4617.9,4207.2,4216.9,4192.3,4269.7,4603.6,4353.9,0
4299.5,4013.8,4260,4140.5,4349.7,4612.8,4091.8,4625.6,4214.9,4231.8,4196.9,4271.3,4603.6,4355.9,0
4295.4,4015.4,4262.6,4137.4,4347.2,4614.9,4090.3,4620,4210.8,4233.9,4196.9,4268.2,4605.6,4359,0
4307.2,4016.4,4267.7,4138.5,4348.7,4615.9,4093.8,4625.1,4220,4233.9,4200.5,4275.4,4614.4,4365.1,0
4319,4021.5,4277.4,4141.5,4348.7,4612.3,4099.5,4632.8,4224.1,4244.1,4214.4,4288.7,4629.7,4371.3,0
4317.4,4021.5,4281.5,4140.5,4347.7,4606.7,4095.4,4625.1,4206.7,4252.8,4222.6,4294.4,4640,4381,0
4313.3,4011.3,4278.5,4136.4,4345.1,4608.7,4090.3,4611.8,4190.3,4241.5,4214.9,4289.7,4632.8,4380,0
4314.9,4002.6,4271.8,4134.4,4335.4,4609.7,4093.8,4607.2,4189.7,4222.1,4205.1,4282.6,4622.1,4367.2,0
4314.4,4009.2,4271.3,4137.4,4334.9,4604.6,4097.9,4613.9,4201.5,4224.6,4206.7,4283.6,4626.7,4370.3,0
4312.3,4018.5,4277.4,4142.1,4346.1,4606.1,4096.9,4622.1,4213.9,4240,4217.4,4288.7,4636.4,4380,0
4311.8,4013.3,4279.5,4139,4346.1,4608.2,4094.9,4623.6,4213.9,4243.6,4221.5,4290.8,4635.4,4373.3,0
4306.1,4002.6,4277.4,4135.4,4339.5,4602.1,4094.4,4625.1,4208.7,4237.4,4216.4,4288.7,4628.2,4366.1,0
4301.5,4001,4274.4,4135.4,4341,4600,4088.7,4628.7,4210.8,4236.4,4209.7,4284.1,4623.1,4369.2,0
4308.7,4009.7,4268.7,4136.9,4343.6,4608.2,4083.1,4625.6,4213.3,4241.5,4210.3,4282.1,4624.6,4366.7,0
4315.4,4021.5,4267.2,4140.5,4347.2,4613.3,4089.2,4621,4209.7,4238.5,4213.9,4282.1,4625.1,4359.5,0
4306.7,4016.9,4268.7,4142.1,4350.8,4609.2,4097.4,4620.5,4203.6,4226.7,4206.1,4277.4,4616.4,4351.8,0
4296.4,4003.6,4262.6,4136.9,4340.5,4605.1,4096.4,4619.5,4197.4,4214.4,4193.3,4270.8,4607.2,4347.2,0
4299,4006.2,4265.6,4131.8,4329.2,4604.6,4088.7,4612.8,4194.9,4211.8,4196.9,4276.4,4613.9,4359,0
4314.9,4019,4283.1,4142.1,4337.9,4600,4084.1,4608.7,4201.5,4226.7,4215.4,4293.3,4629.7,4377.9,0
4323.1,4019.5,4289.7,4151.8,4345.1,4596.9,4083.1,4613.9,4211.3,4244.6,4224.1,4300.5,4635.9,4379,0
4309.7,4008.2,4281,4141,4334.4,4602.1,4084.6,4619,4212.8,4242.1,4213.3,4289.7,4625.6,4363.6,0
4296.4,4000.5,4274.9,4131.8,4331.8,4603.1,4086.7,4622.1,4209.2,4228.7,4204.1,4280,4614.4,4356.4,0
4305.6,4003.1,4279,4140,4346.1,4600,4086.2,4623.6,4207.2,4231.3,4207.2,4284.1,4617.9,4358.5,0
4318.5,4005.1,4281.5,4143.1,4348.2,4605.6,4089.2,4624.1,4207.2,4231.3,4211.8,4288.7,4623.1,4362.1,0
4313.3,4001.5,4277.9,4136.9,4338.5,4609.7,4091.8,4631.3,4214.4,4227.2,4211.8,4288.7,4624.6,4370.8,0
4305.1,4004.1,4279,4137.4,4340,4602.6,4087.7,4635.9,4220,4235.4,4218.5,4291.8,4630.8,4377.9,0
4306.7,4008.2,4276.9,4142.1,4343.1,4602.1,4084.1,4631.8,4219,4237.4,4225.1,4293.3,4631.8,4371.8,0
4309.2,4004.6,4264.6,4136.9,4339,4608.7,4085.1,4629.2,4215.9,4230.3,4217.9,4286.7,4622.6,4361,0
4308.2,4002.1,4260,4130.3,4345.1,4607.7,4082.1,4626.1,4208.2,4231.3,4210.8,4278.5,4617.4,4362.6,0
4304.6,4001.5,4260,4127.7,4356.9,4604.6,4080.5,4616.9,4199,4232.3,4211.8,4275.4,4622.1,4362.1,0
4301,4002.1,4250.3,4123.1,4350.8,4606.7,4085.1,4614.9,4196.4,4223.6,4210.3,4271.8,4621.5,4357.4,0
4303.6,4005.6,4250.3,4124.6,4343.1,4607.2,4082.6,4620.5,4197.9,4223.6,4208.2,4272.8,4616.4,4359.5,0
4305.6,4007.7,4261.5,4134.4,4352.8,4606.1,4078.5,4624.1,4200.5,4231.8,4212.8,4282.6,4615.9,4360.5,0
4300.5,4003.1,4258.5,4131.3,4352.3,4606.1,4076.4,4624.1,4206.1,4233.3,4212.3,4283.6,4614.4,4352.3,0
4295.4,3997.4,4245.1,4119,4335.4,4602.6,4075.4,4620,4204.1,4225.6,4203.6,4270.8,4609.2,4345.6,0
4298.5,3998.5,4244.1,4120,4333.9,4600,4076.4,4612.3,4193.3,4220,4202.6,4265.1,4607.7,4352.3,0
4304.6,4004.1,4253.3,4125.1,4345.6,4601.5,4080.5,4610.8,4192.3,4224.1,4208.7,4273.3,4611.3,4361.5,0
4305.6,4002.1,4260.5,4120.5,4343.6,4603.6,4085.1,4618.5,4195.4,4219.5,4209.7,4279.5,4611.8,4360.5,0
4301.5,3999,4262.6,4119,4337.4,4603.6,4082.1,4619.5,4195.4,4219,4211.3,4284.1,4614.9,4355.9,0
4300,4005.1,4262.1,4122.6,4341,4599.5,4078.5,4614.4,4202.1,4235.4,4218.5,4289.2,4625.1,4362.1,0
4304.6,4009.7,4263.6,4124.6,4349.2,4599.5,4084.6,4620,4209.7,4243.1,4223.1,4288.7,4628.2,4369.2,0
4312.3,4005.1,4268.7,4123.6,4349.7,4606.7,4093.3,4629.2,4208.2,4236.4,4223.6,4290.8,4627.2,4368.7,0
4315.4,4003.1,4272.3,4123.1,4345.1,4611.8,4092.8,4629.7,4213.9,4242.1,4225.1,4295.9,4632.8,4372.3,0
4309.7,4005.1,4269.2,4121.5,4344.6,4607.2,4088.7,4628.7,4221,4245.1,4224.1,4291.8,4632.3,4375.4,0
4300,4002.1,4261,4117.9,4345.6,4601,4087.2,4624.6,4209.2,4231.8,4215.9,4283.1,4623.1,4367.7,0
4300,4001.5,4262.1,4121,4342.6,4600.5,4085.1,4619,4200.5,4228.7,4209.2,4284.1,4616.9,4357.9,0
4305.6,4007.2,4265.6,4126.1,4341.5,4603.1,4088.2,4620,4202.1,4231.8,4211.3,4286.1,4615.9,4356.4,0
4297.9,4004.1,4255.4,4117.9,4337.9,4602.1,4089.7,4620.5,4197.9,4220.5,4209.7,4279,4610.3,4354.4,0
4287.2,3992.3,4245.1,4105.6,4328.7,4600.5,4087.2,4619,4201,4214.9,4203.6,4272.3,4605.1,4353.3,0
4288.2,3993.8,4246.7,4110.8,4332.8,4604.1,4086.7,4625.6,4212.3,4228.7,4206.7,4277.4,4609.2,4359,0
4295.4,4007.2,4250.3,4117.9,4345.1,4606.1,4085.1,4627.2,4208.2,4237.4,4215.9,4284.6,4618.5,4365.1,0
4302.6,4009.2,4252.3,4116.9,4342.1,4601.5,4079,4619,4198.5,4230.8,4213.9,4284.6,4617.9,4364.1,0
4304.1,4002.6,4261,4120.5,4334.4,4597.9,4074.9,4618.5,4202.6,4225.6,4210.8,4284.6,4611.3,4360.5,0
4302.6,4003.6,4265.6,4118.5,4342.1,4601.5,4079.5,4623.6,4207.7,4224.6,4215.9,4288.7,4614.9,4364.1,0
4303.6,4007.7,4256.9,4110.3,4343.1,4604.6,4084.6,4622.1,4206.7,4228.7,4219.5,4289.2,4623.1,4367.2,0
4299.5,4005.1,4250.8,4114.4,4330.3,4601,4084.1,4614.4,4199.5,4231.3,4213.3,4288.2,4619,4360.5,0
4288.2,3996.9,4249.7,4120,4328.7,4597.4,4077.9,4607.2,4191.8,4226.1,4204.1,4283.6,4606.1,4349.2,0
4286.1,3991.8,4242.6,4110.3,4333.3,4596.4,4073.3,4605.6,4192.8,4217.4,4200.5,4274.4,4601.5,4347.2,0
4291.8,3991.3,4232.3,4102.1,4330.3,4597.9,4078.5,4613.3,4201.5,4220,4204.1,4272.8,4609.2,4355.9,0
4289.2,3991.3,4230.8,4104.6,4326.7,4600,4087.7,4629.7,4212.8,4230.3,4209.2,4276.4,4615.4,4353.9,0
4286.7,3989.7,4230.8,4101,4327.2,4602.1,4091.3,4640,4218.5,4236.4,4209.7,4273.3,4610.8,4344.1,0
4293.9,3994.9,4229.2,4102.1,4328.7,4598.5,4083.6,4629.2,4212.3,4235.4,4206.1,4273.9,4607.7,4348.7,0
4297.9,4001.5,4235.9,4115.4,4332.3,4592.8,4073.3,4611.3,4196.9,4228.7,4206.1,4279.5,4611.3,4357.4,0
4292.8,3996.4,4241,4116.9,4332.8,4590.8,4069.7,4607.7,4189.2,4223.6,4209.2,4277.9,4610.3,4354.4,0
4289.7,3992.8,4235.4,4107.7,4328.2,4593.3,4069.2,4610.8,4191.3,4215.4,4204.1,4271.8,4603.1,4348.2,0
4295.9,4001.5,4232.8,4106.1,4329.2,4592.8,4065.6,4609.2,4192.8,4211.3,4196.4,4278.5,4604.1,4352.3,0
4303.1,4007.7,4235.9,4112.3,4330.8,4589.7,4065.1,4611.3,4193.3,4217.9,4203.1,4286.1,4608.2,4357.4,0
4301.5,4003.1,4236.4,4110.8,4327.7,4592.8,4076.9,4619,4195.4,4217.9,4207.2,4279.5,4602.6,4355.4,0
4295.9,4000,4231.8,4106.1,4325.1,4599.5,4081,4620,4196.9,4214.4,4202.1,4274.4,4599,4351.8,0
4300.5,4007.7,4232.8,4109.7,4326.7,4599,4072.3,4611.8,4195.9,4221,4203.6,4279,4606.7,4359,0
4318.5,4020,4240.5,4116.4,4330.3,4599,4072.3,4610.8,4199.5,4226.7,4207.7,4282.6,4606.1,4372.8,0
4335.9,4029.2,4245.1,4120,4330.3,4602.1,4077.9,4619,4207.7,4221.5,4205.6,4283.1,4603.6,4383.6,0
4351.8,4044.6,4250.8,4130.3,4332.8,4594.4,4070.3,4615.9,4201.5,4219,4208.2,4286.1,4616.9,4395.4,0
4375.4,4072.8,4263.1,4150.3,4337.9,4582.6,4056.9,4599.5,4185.1,4219.5,4214.9,4290.3,4628.2,4412.3,0
4401.5,4090.3,4267.2,4156.4,4336.9,4586.1,4053.3,4599,4188.7,4217.9,4217.4,4291.8,4630.8,4428.7,0
4412.3,4094.4,4262.6,4149.2,4332.3,4591.8,4057.4,4611.3,4195.9,4215.9,4220,4292.8,4638.5,4437.4,0
4416.9,4106.7,4261,4153.3,4334.9,4589.2,4062.6,4604.6,4180,4207.2,4219.5,4292.8,4643.1,4442.1,0
4430.3,4123.1,4268.2,4156.9,4336.9,4592.3,4069.7,4592.8,4172.8,4203.1,4217.9,4299,4642.1,4452.3,0
4447.2,4124.6,4277.4,4154.4,4331.3,4597.4,4073.3,4597.9,4183.1,4209.2,4220.5,4307.2,4649.2,4467.7,0
4454.4,4124.1,4280.5,4160,4328.7,4590.3,4067.2,4600,4181,4209.7,4225.6,4309.7,4659.5,4477.9,0
4458.5,4139,4282.1,4168.7,4330.8,4583.6,4062.6,4597.9,4182.1,4208.7,4232.3,4312.8,4668.2,4481,0
4472.3,4154.9,4291.8,4174.9,4336.9,4587.7,4070.3,4611.3,4202.1,4225.1,4245.1,4322.1,4681.5,4491.8,0
4480,4156.9,4297.4,4182.6,4341,4589.7,4073.8,4623.1,4209.7,4240,4259,4329.7,4695.9,4502.1,0
4474.9,4152.8,4291.8,4185.6,4340,4587.2,4068.7,4619,4204.1,4235.9,4259.5,4330.3,4700.5,4501,0
4477.4,4155.4,4294.4,4184.6,4341,4587.2,4070.3,4613.3,4198.5,4229.7,4254.9,4331.8,4697.4,4500,0
4484.6,4155.9,4298.5,4182.1,4341.5,4589.7,4076.4,4603.6,4186.7,4230.3,4257.4,4335.4,4700.5,4505.1,0
4483.6,4150.8,4294.4,4176.9,4342.6,4593.3,4073.8,4593.3,4183.1,4232.8,4264.6,4335.9,4714.9,4514.4,0
4487.7,4153.3,4299,4179,4348.7,4599.5,4069.7,4591.3,4185.1,4234.9,4268.7,4337.9,4728.2,4521.5,0
4490.8,4153.9,4309.7,4182.1,4347.7,4600,4071.3,4589.2,4176.4,4233.3,4269.2,4340,4729.2,4519,0
4481.5,4140.5,4309.7,4174.9,4336.4,4590.8,4070.8,4584.6,4173.3,4230.8,4273.3,4341.5,4731.3,4520.5,0
4482.6,4132.3,4308.2,4168.7,4330.8,4583.6,4068.7,4588.7,4185.1,4237.9,4282.1,4349.2,4744.6,4535.4,0
4487.7,4133.3,4311.3,4168.2,4335.4,4586.1,4073.8,4596.9,4192.8,4247.2,4287.2,4353.3,4753.9,4535.9,0
4481.5,4129.7,4308.7,4168.7,4335.9,4587.2,4077.4,4594.9,4186.1,4243.1,4283.1,4347.2,4748.7,4524.6,0
4477.9,4117.9,4306.1,4165.1,4327.7,4582.1,4074.4,4593.3,4183.1,4230.8,4276.4,4343.1,4746.1,4527.2,0
4475.9,4106.1,4304.1,4156.4,4325.6,4584.6,4070.8,4595.4,4182.6,4221.5,4269.7,4341.5,4746.1,4528.7,0
4471.3,4104.1,4303.6,4151.8,4332.8,4591.3,4068.2,4587.7,4176.9,4224.6,4273.3,4341,4751.3,4534.4,0
4484.1,4109.7,4308.2,4157.4,4336.4,4584.6,4066.7,4581,4181.5,4243.1,4296.4,4351.3,4781.5,4560,0
4493.9,4103.6,4314.4,4159,4330.3,4576.4,4070.3,4591.3,4199.5,4262.6,4313.9,4364.1,4806.1,4573.3,0
4479.5,4085.6,4310.8,4153.9,4324.6,4580.5,4076.9,4601.5,4204.1,4263.1,4306.7,4361,4793.9,4554.4,0
4463.6,4072.8,4300.5,4147.2,4324.6,4587.2,4077.9,4598.5,4197.4,4251.8,4297.4,4351.8,4780,4545.6,0
4461,4063.1,4297.9,4142.1,4324.6,4587.2,4075.9,4605.1,4209.2,4253.3,4302.6,4355.9,4786.1,4555.9,0
4457.4,4050.8,4299.5,4134.4,4323.1,4585.6,4072.8,4619,4217.9,4258.5,4299.5,4359,4781.5,4548.2,0
4450.8,4045.1,4289.7,4124.1,4319.5,4586.1,4067.7,4614.9,4206.1,4255.9,4290.8,4348.2,4774.9,4537.4,0
4448.7,4042.6,4275.4,4125.6,4320,4586.1,4066.2,4608.7,4202.1,4253.3,4294.9,4339.5,4785.6,4542.1,0
4454.9,4039.5,4281,4134.4,4326.7,4587.2,4069.2,4613.9,4204.1,4257.9,4305.6,4345.6,4796.9,4551.8,0
4465.1,4041.5,4298.5,4138.5,4331.8,4591.8,4070.8,4612.8,4203.6,4270.3,4319,4358.5,4814.4,4566.1,0
4468.2,4044.6,4305.1,4138.5,4332.8,4593.3,4070.3,4605.1,4210.8,4279.5,4331.3,4367.7,4833.9,4571.8,0
4461,4041,4300,4137.9,4332.3,4592.3,4073.8,4607.2,4222.1,4274.4,4325.6,4365.1,4826.7,4558.5,0
4452.8,4032.3,4295.4,4130.3,4330.3,4592.3,4078.5,4620,4227.2,4268.7,4312.3,4353.3,4808.2,4549.2,0
4445.1,4017.9,4292.8,4121.5,4325.1,4591.8,4077.4,4628.7,4229.2,4273.3,4316.9,4350.8,4810.3,4552.8,1
4438.5,4005.6,4287.7,4120.5,4321,4589.7,4070.8,4628.2,4224.1,4272.8,4319.5,4356.4,4811.3,4546.7,1
4432.3,3998.5,4281.5,4115.4,4314.9,4583.6,4063.6,4621,4204.1,4255.4,4304.1,4351.3,4795.9,4533.9,1
4427.2,3990.3,4281,4107.2,4310.8,4574.9,4061,4608.2,4188.2,4239,4297.4,4343.1,4783.6,4530.8,1
4426.7,3987.7,4285.1,4108.2,4314.4,4575.9,4063.6,4594.9,4181.5,4235.4,4301.5,4345.1,4784.1,4533.3,1
4427.7,3988.2,4284.6,4114.4,4316.4,4581.5,4069.7,4588.7,4180.5,4240.5,4303.1,4348.2,4793.9,4533.3,1
4419.5,3983.1,4280.5,4111.8,4313.9,4581,4072.8,4595.9,4196.9,4250.8,4307.2,4347.7,4799.5,4528.7,1
4412.8,3982.1,4279,4108.2,4314.9,4579,4073.3,4617.9,4228.7,4263.6,4312.3,4346.1,4796.9,4526.1,1
4411.3,3977.4,4279.5,4109.7,4317.9,4584.6,4078.5,4637.9,4242.6,4271.3,4310.8,4343.1,4799,4522.1,1
4403.6,3964.6,4279,4106.7,4322.6,4594.4,4085.1,4637.9,4235.4,4274.9,4308.2,4339,4801.5,4512.8,1
4395.9,3965.1,4274.4,4106.7,4327.2,4601,4086.2,4634.9,4236.9,4279,4307.7,4340.5,4791.8,4504.1,1
4393.3,3973.8,4267.2,4111.8,4327.2,4602.6,4080.5,4637.4,4241,4276.4,4305.1,4341.5,4786.1,4500,1
